ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,ASSET_TYPE,TYPE_DESCRIPTION,MINORTYPE,BOOKING_CODE,longitude,latitude,location
,MID380,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MID04,-114.052871916312,50.9082378455028,"(50.9082378455028, -114.052871916312)"
,FLN605,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-113.964059669861,51.0438463867607,"(51.0438463867607, -113.964059669861)"
,TUS620,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TUS11,-114.239682884067,51.1313953500666,"(51.1313953500666, -114.239682884067)"
,HID523,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1HID05,-114.118261501709,51.1495098201498,"(51.1495098201498, -114.118261501709)"
,SCE153,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SCE09,-114.216917931611,51.1204824491333,"(51.1204824491333, -114.216917931611)"
,MAL507,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S5MAL14,-114.006562879318,51.0601251349757,"(51.0601251349757, -114.006562879318)"
,TUS623,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TUS98,-114.250687646847,51.1272561933132,"(51.1272561933132, -114.250687646847)"
,SDC396,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X1SDC12,-114.051282355968,50.9053181647112,"(50.9053181647112, -114.051282355968)"
,WBN315,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.119905633721,50.9375689001781,"(50.9375689001781, -114.119905633721)"
,HID539,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1HID06,-114.10081214918,51.1508190046472,"(51.1508190046472, -114.10081214918)"
,EDG143,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EDG16,-114.148496544429,51.113252339641,"(51.113252339641, -114.148496544429)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,DRN547,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DRN01,-114.006140421679,50.9219000386282,"(50.9219000386282, -114.006140421679)"
,MRL513,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MRL11,-113.961891441147,51.0644278645293,"(51.0644278645293, -113.961891441147)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,PKL539,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.033506399884,50.9263932009046,"(50.9263932009046, -114.033506399884)"
,FHT604,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,STANDARD,S6FHT05,-113.964642634661,51.0485744969958,"(51.0485744969958, -113.964642634661)"
,KIL874,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.129974986038,51.0360848148381,"(51.0360848148381, -114.129974986038)"
,HUN716,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HUN39,-114.051465796062,51.1216794947253,"(51.1216794947253, -114.051465796062)"
,ACA186,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5ACA04,-114.054293169892,50.9681507905186,"(50.9681507905186, -114.054293169892)"
,SHN386,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SHN01,-114.080920638669,50.9085183032253,"(50.9085183032253, -114.080920638669)"
,BRI709,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1BRI79,-114.117896130876,50.9037935896568,"(50.9037935896568, -114.117896130876)"
,FLN104,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5FLN12,-113.976243352244,51.040152251167,"(51.040152251167, -113.976243352244)"
,KIN018,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1KIN11,-114.074310242884,50.981767276228,"(50.981767276228, -114.074310242884)"
,HIL100,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HIL17,-114.100998937793,51.0548699700811,"(51.0548699700811, -114.100998937793)"
,CHW376,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TRI29,-114.113395895992,51.0870868683354,"(51.0870868683354, -114.113395895992)"
,BRA102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1BRA08,-114.116076171256,50.9561765167515,"(50.9561765167515, -114.116076171256)"
,CRA129,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CRA11,-113.977664209353,50.8838602227411,"(50.8838602227411, -113.977664209353)"
,PKL530,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PKL03,-114.025326770299,50.9169801395574,"(50.9169801395574, -114.025326770299)"
,CAP102,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5CAP03,-114.101339947297,51.0717337904074,"(51.0717337904074, -114.101339947297)"
,LKB482,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1LKB27,-114.062265727339,50.9392759588372,"(50.9392759588372, -114.062265727339)"
,BED723,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1BED01,-114.08361891512,51.1320206571904,"(51.1320206571904, -114.08361891512)"
,CAM883,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CAM01,-114.085432040985,51.0858484511948,"(51.0858484511948, -114.085432040985)"
,CHA834,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHA98,-114.04779032622,50.8832523422277,"(50.8832523422277, -114.04779032622)"
,KEL006,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5KEL08,-114.087901868659,50.9857667197405,"(50.9857667197405, -114.087901868659)"
,VAR431,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1VAR31,-114.148055913962,51.0843818845824,"(51.0843818845824, -114.148055913962)"
,FAL088,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1FAL11,-113.943290848693,51.1074705624365,"(51.1074705624365, -113.943290848693)"
,SAN123,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.105232215521,51.1398548621713,"(51.1398548621713, -114.105232215521)"
,KIN018,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1KIN11,-114.073492693535,50.9824320592409,"(50.9824320592409, -114.073492693535)"
,MON291,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,4,GOAL POST,WITH UPRIGHT,FOOTBALL/SOCCER 13,-114.169861325583,51.0718821976174,"(51.0718821976174, -114.169861325583)"
,OGD794,,CALGARY RECREATION,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1OGD01,-114.012483082135,50.9925316837135,"(50.9925316837135, -114.012483082135)"
,SOW216,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B5SOW10,-114.087588705751,50.9583411628199,"(50.9583411628199, -114.087588705751)"
,SHG102,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5SHG04,-114.12347062597,51.0381993936862,"(51.0381993936862, -114.12347062597)"
,MPK548,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MPK11,-113.943900746764,51.0582110460383,"(51.0582110460383, -113.943900746764)"
,BOW309,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5BOW07,-114.190959606183,51.0873940820827,"(51.0873940820827, -114.190959606183)"
,SIG720,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SIG04,-114.167522513148,51.0312745667364,"(51.0312745667364, -114.167522513148)"
,GLA651,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1GLA13,-114.159322384844,51.0145061779448,"(51.0145061779448, -114.159322384844)"
,ROY301,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ROY02,-114.219076269229,51.1419852986395,"(51.1419852986395, -114.219076269229)"
,HAY240,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,X6HAY20,-114.079013152875,50.9747965229546,"(50.9747965229546, -114.079013152875)"
,CHV960,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHV05,-114.061385165189,51.1595077892213,"(51.1595077892213, -114.061385165189)"
,PKL539,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1PKL07,-114.033534304219,50.9261561935193,"(50.9261561935193, -114.033534304219)"
,MLR629,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MLR04,-114.086650886048,50.9205054110885,"(50.9205054110885, -114.086650886048)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ACA197,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.040982627626,50.9675500510206,"(50.9675500510206, -114.040982627626)"
X ACR 3,BRD852,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1BRD01,-114.037759336818,51.0502470115423,"(51.0502470115423, -114.037759336818)"
,HUN683,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HUN32,-114.061197275599,51.1202246149532,"(51.1202246149532, -114.061197275599)"
,ACA193,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ACA21,-114.05220937859,50.9746013005486,"(50.9746013005486, -114.05220937859)"
,MPL183,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,WILLSE01,-114.042506063098,50.9606998548903,"(50.9606998548903, -114.042506063098)"
,02F201,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1INL03,-114.180883181831,51.1532894816148,"(51.1532894816148, -114.180883181831)"
,PKL336,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6PKL08,-114.039053517641,50.9282475803521,"(50.9282475803521, -114.039053517641)"
,MON004,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5MON04,-114.15949902278,51.0750710250307,"(51.0750710250307, -114.15949902278)"
,WND371,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WND01,-114.076898607492,51.0067613369064,"(51.0067613369064, -114.076898607492)"
,DAL086,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6DAL20,-114.153841423908,51.1102482451212,"(51.1102482451212, -114.153841423908)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MID384,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.055758500009,50.9138135491434,"(50.9138135491434, -114.055758500009)"
,ROC402,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ROC03,-114.24590478975,51.1484311806449,"(51.1484311806449, -114.24590478975)"
,HID246,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HID16,-114.094505675032,51.1609856141575,"(51.1609856141575, -114.094505675032)"
,PIN035,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PIN04,-113.946279002012,51.0707711095733,"(51.0707711095733, -113.946279002012)"
,SCE153,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SCE08,-114.216828267516,51.1199122566554,"(51.1199122566554, -114.216828267516)"
,SHN386,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SHN03,-114.080502077295,50.9085840303741,"(50.9085840303741, -114.080502077295)"
,UMR308,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.086078021547,51.031886657851,"(51.031886657851, -114.086078021547)"
,EVE795,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVE02,-114.121328345785,50.9089063104986,"(50.9089063104986, -114.121328345785)"
,DRN547,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.007779086187,50.9214075916173,"(50.9214075916173, -114.007779086187)"
,CAN330,,CALGARY SEPARATE SCHOOL BOARD,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S5CAN10,-114.088233517558,50.9440422644183,"(50.9440422644183, -114.088233517558)"
,LKB458,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.040480313766,50.943194076248,"(50.943194076248, -114.040480313766)"
,PEN577,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5PEN10,-113.95168363015,51.0423277621174,"(51.0423277621174, -113.95168363015)"
,BRA102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1BRA11,-114.116278761227,50.9549331899573,"(50.9549331899573, -114.116278761227)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,BED621,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.097424205244,51.1299852171723,"(51.1299852171723, -114.097424205244)"
XX ACR 2,AUB201,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1AUB01,-113.968156169362,50.8944395440317,"(50.8944395440317, -113.968156169362)"
,MRL526,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5MRL13,-113.964249298907,51.0562023349922,"(51.0562023349922, -113.964249298907)"
,LKV204,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5LKV17,-114.127335298141,50.994844405371,"(50.994844405371, -114.127335298141)"
,SAD379,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SAD11,-113.928066997871,51.1327598148433,"(51.1327598148433, -113.928066997871)"
,CHW376,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1TRI21,-114.118663098599,51.0866000724716,"(51.0866000724716, -114.118663098599)"
,TUX853,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5TUX02,-114.061399878156,51.0779724109785,"(51.0779724109785, -114.061399878156)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MID384,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.058094729521,50.9154821611799,"(50.9154821611799, -114.058094729521)"
,BED723,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1BED03,-114.080303855182,51.131540949862,"(51.131540949862, -114.080303855182)"
,GBK607,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5GBK04,-114.155243482495,51.0228195519513,"(51.0228195519513, -114.155243482495)"
REUSING ASSET;DON'T CHANGE DATES WHEN MADE ACTIVE; CITADEL BALL DIAMOND UPGRADE-PROJECT FAC'D 2012/09/30,CIT363,,CALGARY PARKS,DEVELOPER CONSTRUCTION,SEE REPOSITORY FOR MORE INFO R:\SUBDIVISION_DEVELOPMENT\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CITADEL\CIT363_CITADEL_BASEBALL_DIAMOND_UPGRADES_SCOPE,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CIT07,-114.186751459257,51.1438159933872,"(51.1438159933872, -114.186751459257)"
,SAN123,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.105122075795,51.1398075878745,"(51.1398075878745, -114.105122075795)"
,EVE110,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVE03,-114.10771033855,50.917140798382,"(50.917140798382, -114.10771033855)"
,HAR639,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1HAR01,-114.056673817609,51.1478970485506,"(51.1478970485506, -114.056673817609)"
,SOW216,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B5SOW08,-114.089486490125,50.9572913993883,"(50.9572913993883, -114.089486490125)"
,DRG543,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DRG03,-114.019697285422,50.9303474171267,"(50.9303474171267, -114.019697285422)"
,BED723,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1BED04,-114.081290746144,51.1313436933845,"(51.1313436933845, -114.081290746144)"
,MCI091,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,MCILSE05,-114.016954213289,51.0876325773576,"(51.0876325773576, -114.016954213289)"
,FLN605,,CALGARY BOARD OF EDUCATION,CALGARY PARKS AND SCHOOL,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X5FLN03,-113.967327957509,51.0426468172162,"(51.0426468172162, -113.967327957509)"
,MON291,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 5B,-114.168358024525,51.0732402623606,"(51.0732402623606, -114.168358024525)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MOP769,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MOP15,-114.068817475813,51.0749839516764,"(51.0749839516764, -114.068817475813)"
MV GOAL POST,ACA152,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6ACA37,-114.050532561442,50.9643567632472,"(50.9643567632472, -114.050532561442)"
,MRL517,,"CALGARY PARKS, CBE & CSSB",CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MRL08,-113.970356328295,51.062164138944,"(51.062164138944, -113.970356328295)"
,DRG543,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.019818415958,50.9292679825138,"(50.9292679825138, -114.019818415958)"
DISCOVERED - DAS,SCE354,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.214492100647,51.1213583008022,"(51.1213583008022, -114.214492100647)"
,SIG723,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SIG13,-114.176390078129,51.0276817315849,"(51.0276817315849, -114.176390078129)"
,MRL517,,"CALGARY PARKS, CBE & CSSB",CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MRL08,-113.970518733463,51.0622610351112,"(51.0622610351112, -113.970518733463)"
,RAN021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RAN13,-114.19250947176,51.1223700366761,"(51.1223700366761, -114.19250947176)"
,MOP671,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MOP14,-114.080974292466,51.0788627180402,"(51.0788627180402, -114.080974292466)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,PKL539,,CALGARY PARKS & CBE,CALGARY PARKS,METAL,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.033422482366,50.9263526984092,"(50.9263526984092, -114.033422482366)"
,MAH450,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.938774335925,50.9024190894729,"(50.9024190894729, -113.938774335925)"
ACR 3,MON291,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MON02,-114.169364672029,51.0759645144275,"(51.0759645144275, -114.169364672029)"
,ROY370,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1ROY05,-114.223247306622,51.1500935588635,"(51.1500935588635, -114.223247306622)"
XX ACR2,AUB201,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1AUB06,-113.96331085705,50.8962681118937,"(50.8962681118937, -113.96331085705)"
,EDG143,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EDG16,-114.149499468271,51.1135928062813,"(51.1135928062813, -114.149499468271)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MOP771,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.077341599801,51.0805348850191,"(51.0805348850191, -114.077341599801)"
,HAR639,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HAR03,-114.057872637243,51.14639004781,"(51.14639004781, -114.057872637243)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,CAN330,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.088140761524,50.9429620793835,"(50.9429620793835, -114.088140761524)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ALB626,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-113.983133841686,51.0463916220027,"(51.0463916220027, -113.983133841686)"
,MRL513,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5MRL12,-113.962665429107,51.0647249632629,"(51.0647249632629, -113.962665429107)"
,LKB482,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1LKB25,-114.061852313707,50.9403845590352,"(50.9403845590352, -114.061852313707)"
,LKV204,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5LKV14,-114.126681264609,50.9952477701432,"(50.9952477701432, -114.126681264609)"
,WIL154,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WIL14,-114.057577827952,50.9493985019092,"(50.9493985019092, -114.057577827952)"
,GRV823,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5GRV04,-114.059312838399,51.09374560275,"(51.09374560275, -114.059312838399)"
,ABB560,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1ABB02,-113.932078138735,51.0578302195393,"(51.0578302195393, -113.932078138735)"
,CHA836,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHA12,-114.048489085131,50.8851119923922,"(50.8851119923922, -114.048489085131)"
,HAM461,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.147489704036,51.1429965173852,"(51.1429965173852, -114.147489704036)"
,LKB482,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1LKB25,-114.061763106178,50.9401605726504,"(50.9401605726504, -114.061763106178)"
,WIN105,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5WIN02,-114.054071549279,51.0806628927354,"(51.0806628927354, -114.054071549279)"
,MCK668,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.979349638042,50.929485702577,"(50.929485702577, -113.979349638042)"
,MCT823,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MCT23,-113.958332605569,50.9087450300758,"(50.9087450300758, -113.958332605569)"
,ERI830,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1ERI06,-113.964170118526,51.0222073785835,"(51.0222073785835, -113.964170118526)"
,BRE103,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5BRE22,-114.12319245773,51.089566492643,"(51.089566492643, -114.12319245773)"
